endpoint	stratum	holdout	selected_model	model_name	feature	weight	weight_type	state	direction	training_abs_correlation	direction_stability	state_prior_seed	state_candidate_score	source_state	target_state	gene_a	gene_b	edge_class	generation	best_AUROC	best_AUPRC	best_ECE	backend
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tcell_dysfunction__tumor_dedifferentiation	0.26592547206559486	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tnk_effector__tumor_dedifferentiation	0.07009521475555325	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__antigen_presentation_mhc	0.2846026171864785	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__myeloid_suppression	-0.38106926787437656	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__tnk_effector	0.08112246358387959	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__tumor_dedifferentiation	-0.21410619152507523	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tcell_dysfunction__tcell_dysfunction	-0.6552996487761928	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__myeloid_suppression	-0.07145915004743485	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__tumor_dedifferentiation	0.02634466536616685	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__tnk_effector	0.49595484306875437	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tcell_dysfunction__tnk_effector	0.02683478828973266	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__tcell_dysfunction	-0.14071835156630305	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__tcell_dysfunction	-0.4673173291373636	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__tcell_dysfunction	0.3525337258877327	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tnk_effector__antigen_presentation_mhc	-0.19157848020670193	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tumor_dedifferentiation__tumor_dedifferentiation	-0.00410377269988939	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tnk_effector__tnk_effector	-0.07599174336789692	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__caf_ecm_exclusion	-0.0019112360873527984	word_formula_theta_eta_offset																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	intercept	0.1845309843348202	word_formula_beta0																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	antigen_presentation_mhc	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	caf_ecm_exclusion	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__antigen_presentation_mhc	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__caf_ecm_exclusion	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__myeloid_suppression	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__tcell_dysfunction	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__tnk_effector	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__antigen_presentation_mhc__tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__caf_ecm_exclusion	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__myeloid_suppression	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__tcell_dysfunction	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__tnk_effector	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__caf_ecm_exclusion__tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__myeloid_suppression	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__tcell_dysfunction	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__tnk_effector	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__myeloid_suppression__tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tcell_dysfunction__tcell_dysfunction	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tcell_dysfunction__tnk_effector	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tcell_dysfunction__tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tnk_effector__antigen_presentation_mhc	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tnk_effector__tnk_effector	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tnk_effector__tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	interaction__tumor_dedifferentiation__tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	myeloid_suppression	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	tcell_dysfunction	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	tnk_effector	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	tumor_dedifferentiation	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	current_module_prior_anchor	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	current_module_positive_anchor	1.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	cancer_offset__Melanoma	0.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	therapy_offset__Pembrolizumab	0.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	therapy_offset__Nivolumab	0.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	therapy_offset__PEM	0.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	therapy_offset__Pem	0.0	word_bio_objective_feature_selected																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AC005351	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AC005754	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AC007790	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AC007899	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AC243756	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ACTA2	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ADGRG5	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ADI1,RNASEH1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AL049794	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AMH,MIR4321,SF3A2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ANG,RNASE4	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ANKRD20A8P,FAM95A	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AP001610	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	APOC1,APOC1P1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	APOC2,APOC4,APOC4-APOC2	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ARPIN	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ASS1P1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ATP5E,SLMO2,SLMO2-ATP5E	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	AXL	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	B2M	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	BHLHB9P1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	BIRC7,NKAIN4	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	BTF3L4P3	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	C11orf31,CTNND1,TMX2,TMX2-CTNND1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	C11orf52,HSPB2,HSPB2-C11orf52	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	C6orf147,KHDC1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	C8orf82,LRRC24	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CA11,DBP	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CARMIL2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CASC14,CASC15	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CCBL2,RBMXL1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CCDC180,LOC100499484,LOC100499484-C9ORF174	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CCL5	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CD163	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CD302,LY75,LY75-CD302	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CD68	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CD8A	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CD8B	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CDK11A,CDK11B	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CDKN2A-AS1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CECR7,IL17RA	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CERS1,GDF1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CFAP54	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CICP5	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	COL1A1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	COL1A2	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	COL3A1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CROCC2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CRYZP1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CSF1R	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTD-2003C8	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTD-2026G22	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTD-2201I18.1,SERINC5	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTD-2349P21	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTD-2600H12	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTD-3234P18	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CTLA4	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CUZD1,FAM24B,FAM24B-CUZD1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CXCL10	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CXCL11	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CXCL12	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CXCL13	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CXCL9	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CXCR4	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	CYP3A7-CYP3AP1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	DDOST,PINK1-AS	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	DHRS13,FLOT2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	E2F3P1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ENSAP1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	EPPIN,EPPIN-WFDC6,WFDC6	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	ESRRAP1	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FAM84A,LOC653602	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FAP	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FASTKD5,UBOX5	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FCMR	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FDPSP3	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FN1	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	FRMPD2B	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GABARAP,PHF23	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GNLY	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GPRC5A,MIR614	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GTF2H2C,GTF2H2C_2	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GVINP2	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GZMA	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	GZMB	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	HAVCR2	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	HERPUD2,LOC101928545	1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	HGS,MRPL12	-1.0	word_response_direction																
primary_recist	melanoma_recist_supported_primary	GSE91061	word_full_graph	EcoNiche-Opt-WordFullGraph	HLA-A	1.0	word_response_direction																
